sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
6825,-30,-30,-30,-30,-30,-30,-30,-30,-30,14,9
494,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8232,-30,-30,-30,-30,-30,-2,-30,-30,-30,-30,5
5038,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2530,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2030,-30,-30,-30,-30,-30,30,-30,-30,-21,-30,5
1838,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7643,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6397,27,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3081,-30,-30,-30,-30,-30,-30,-30,-30,-30,13,9
9029,-30,-30,-30,-30,-30,-30,-30,19,-30,-30,7
4318,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
8763,-30,-30,-30,-30,-30,-30,-30,12,-30,-27,7
4774,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5770,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3377,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3161,-30,-30,-4,-30,-30,-2,-30,-30,-30,-30,5
3384,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8796,-30,-30,-30,-30,-30,-30,-30,-30,-30,1,9
75,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
2062,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
6007,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4638,-30,-30,30,-30,-30,-16,-30,-30,-30,-30,2
4920,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
7736,30,-30,-30,-30,-30,-18,-30,-30,-30,-30,0
1122,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3422,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9448,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8788,28,-30,-30,-30,-30,-19,-30,-30,-30,-30,0
8329,-30,-30,-30,30,-30,-20,-30,-30,-30,-30,3
5780,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6901,-30,-30,-30,-30,-8,-30,-30,-30,-30,-30,4
5361,-30,-30,-30,-30,13,-30,-30,-30,-30,-30,4
394,-30,-30,-30,-30,-30,-27,-30,-30,-30,-30,5
2836,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2986,-30,-30,-30,-30,-30,-30,-30,-30,17,-30,8
8381,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
360,-30,-30,-30,-30,-30,30,-30,-30,-19,-30,5
5710,-30,-30,-30,-30,-30,-30,-30,-30,-30,24,9
1371,30,-30,-30,-30,-30,-18,-30,-30,-30,-30,0
5357,30,-30,-30,-30,-30,-9,-30,-30,-20,-30,0
355,30,-30,-30,-30,-30,-4,-30,-30,-30,-30,0
5740,-30,-30,-30,30,-30,-22,-30,-30,-30,-30,3
5416,-30,-30,-30,-30,-30,-30,-30,-30,-30,25,9
7646,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7737,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9719,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3696,-30,-30,30,-30,-30,-27,-30,-30,-30,-30,2
9097,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5025,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
646,20,-30,-30,-30,-30,-28,-30,-30,-30,-30,0
3855,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
1272,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
6826,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
4893,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8323,-30,-30,-30,30,-30,0,-30,-30,-30,-30,3
2092,-30,-30,-30,-30,-30,-30,-30,-30,22,-30,8
6077,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9393,-30,-30,-30,30,-30,-13,-30,-30,-30,-30,3
4566,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9955,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4592,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9489,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
862,-30,-30,-30,30,-30,-8,-30,-30,-30,-30,3
9376,-30,-30,-30,-30,-30,-30,-30,-30,-30,5,9
4346,-30,-30,-30,-30,-30,-30,-30,-30,11,-30,8
8516,-30,-30,-30,-30,-30,30,-30,-30,-29,-30,5
2588,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
7113,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3459,-30,-30,-30,-30,-30,-30,-30,-30,-30,21,9
4701,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1917,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
4788,-30,-30,15,-30,-30,-4,-30,-30,-19,-30,2
2668,4,-30,-30,-30,-30,-5,-30,-30,-30,-30,0
6483,-30,-30,-30,-30,-30,-30,-30,-30,-30,27,9
4203,-30,-30,-30,-30,9,-30,-30,-30,-30,-30,4
5863,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9599,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4091,-30,-30,30,-30,-30,-29,-30,-30,-30,-30,2
5722,-30,-30,-30,30,-30,-23,-30,-30,-30,-30,3
7388,-30,-30,-30,-30,30,-26,-30,-30,-30,-30,4
6588,-30,-30,-30,-30,-30,24,-30,-30,-30,-30,5
4439,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3079,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2897,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4227,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4891,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5287,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
98,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
4740,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3093,-30,-30,-30,-19,-30,-30,-30,-30,-30,-30,3
3124,-30,-30,-30,-30,-30,-30,24,-30,-30,-30,6
7079,6,-30,-30,-19,-30,-13,-30,-30,-30,-30,0
766,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4195,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
5561,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5928,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
5649,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9485,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3647,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
1883,-30,-30,-30,-30,-30,-30,-30,-14,-30,-30,7
4832,-30,-5,-15,-30,-30,-5,-30,-30,-24,-30,1
5667,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7680,-30,-30,13,-23,-30,-30,-30,-30,-30,-30,2
9312,-30,-30,-4,-30,-30,-24,-30,-30,-30,-30,2
5814,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7444,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8520,-30,-30,-30,-30,-30,-11,-30,-30,-30,-30,5
7369,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1683,-30,-30,-30,-30,-30,-30,-30,-30,-30,-18,9
4425,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3352,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5490,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6083,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
2725,-30,2,21,-30,-30,-30,-30,-30,-30,-30,2
1173,-30,-30,-30,30,-30,-13,-30,-30,-30,-30,3
5850,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
3709,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2047,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
5197,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
9901,-30,-30,-30,-30,-30,-28,-30,-30,25,-30,8
6401,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3734,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
1235,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
8942,-30,-30,-30,-30,-30,15,-30,-30,-12,-30,5
2551,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1527,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3820,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
5505,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9812,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
8866,-30,-30,-30,-30,-30,-22,-30,-30,30,-30,8
6015,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9148,-30,-30,-30,-30,-30,-30,-30,-30,5,-30,8
2878,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
361,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
947,-30,-30,-8,30,-30,-30,-30,-30,-30,-30,3
4803,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6937,-30,-30,-30,-30,30,-19,-30,-30,-30,-30,4
1379,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2629,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4104,-30,-30,30,-15,-30,-30,-30,-30,-30,-30,2
8032,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1691,-30,-30,-30,-30,-30,-30,-30,-30,-30,26,9
9935,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1190,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1510,-30,-30,-30,-30,-30,-30,-30,-30,-30,7,9
584,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4512,-30,-30,-30,-30,30,-11,-30,-30,-30,-30,4
9276,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5578,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6891,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1941,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3150,-30,-30,-30,-30,-30,19,-30,-30,12,-30,5
1885,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5173,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
4612,-30,-30,-30,-30,-30,-30,-30,-30,-30,-6,9
6743,-21,-30,-30,-30,-30,-30,6,-30,-30,-30,6
1688,-30,-30,-30,-30,-30,17,-30,-30,-30,-30,5
887,-30,-30,-30,-30,-30,-3,-30,-30,7,-30,8
9413,-30,-30,-30,30,-30,-18,-30,-30,-30,-30,3
1427,-30,-30,-30,-30,-30,-30,-30,-30,-30,24,9
1276,30,-30,-27,-30,-30,-19,-30,-30,-30,-30,0
9882,-30,-30,-30,-30,-30,30,-30,-30,-17,-30,5
3267,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1026,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8870,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4798,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6863,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8860,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7540,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
690,-30,-30,-28,30,-30,-26,-30,-30,-30,-30,3
8423,-30,-30,-30,-30,30,1,-30,-30,-30,-30,4
6221,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
1429,3,-30,-30,-4,-30,-16,-30,-30,-30,-30,0
8795,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
8052,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
4596,-30,-30,-30,-20,-30,30,-30,-30,-30,-30,5
1522,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
326,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
5234,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7363,-30,-30,-30,-30,30,-8,-30,-30,-30,-30,4
4801,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
7077,-25,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2208,30,-30,-30,-30,-30,-23,-30,-30,-30,-30,0
2754,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
5088,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9442,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8780,-30,-30,-30,-30,29,-20,-30,-30,-30,-30,4
7535,-30,-30,-30,-9,-30,30,-30,-30,-30,-30,5
6772,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9682,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6210,-30,-30,-30,-30,-30,25,-30,-30,30,-30,8
3609,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1470,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2658,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3236,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2581,-30,-30,-9,-12,-30,-30,-30,-30,-30,-30,2
6318,-30,-30,-30,-30,6,-15,-30,-29,-30,-30,4
7339,-30,-30,-30,-30,-30,-25,-30,-30,-30,-30,5
1266,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4118,-30,-30,-30,-30,-30,-30,-30,-27,-30,-30,7
5208,-30,-30,-30,-30,-30,-3,-30,-30,30,-30,8
94,30,-30,-30,-30,-30,-28,-30,-30,-30,-30,0
6506,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
650,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
1504,-30,-30,-30,30,-30,-15,-30,-30,-30,-30,3
4556,-30,-30,-30,-30,-9,-30,-30,-30,-30,-30,4
5478,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
4023,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
7337,-30,-30,-30,-30,-30,-30,-30,-29,-30,-30,7
6335,-30,-30,-30,-30,-30,-16,-30,-30,30,-30,8
6540,-30,-30,-30,-30,-30,-30,-30,-30,-30,-17,9
2853,-30,-30,-30,30,-30,-21,-30,-30,-30,-30,3
6448,-30,-30,-30,-30,-30,-21,-30,-30,-30,-10,9
9045,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
899,-30,-30,-30,30,-30,14,-30,-30,-30,-30,3
8191,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3203,-30,-30,-30,30,-30,-3,-30,-30,-30,-30,3
5065,-30,-30,30,-30,-30,-5,-30,-30,-30,-30,2
8579,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4963,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6527,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4631,-30,-30,-30,28,-30,17,-30,-30,-30,-30,3
4763,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5820,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6568,17,-30,-30,12,-30,2,-30,-30,-30,-30,0
4997,-30,-30,-30,-30,-30,-30,-30,-30,-30,27,9
9667,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2858,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7575,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
756,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4305,-30,-30,-30,-14,-30,-30,-30,-30,30,-30,8
7193,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4307,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
4867,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2493,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5700,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5684,-30,-30,-30,11,-30,4,-30,-30,-30,-30,3
6477,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
9969,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
8057,-30,-30,-30,-29,-30,30,-30,-30,-30,-30,5
2608,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3784,-26,-30,-30,-30,-30,-13,-30,-30,-30,-30,5
5650,-30,-30,-7,-30,-30,-21,-30,-30,-30,-30,2
5973,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5355,30,-30,-30,-30,-30,-30,-30,-30,-25,-30,0
8556,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3660,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
1248,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4739,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8915,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
9632,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1558,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1496,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1467,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
895,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
2963,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1815,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7488,-30,-30,-30,-30,-30,-30,-30,-30,-30,8,9
6063,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
2198,-30,-30,-30,-30,-30,-30,-30,-30,-13,-30,8
3404,-30,-30,-30,-30,-30,-30,-30,-30,-30,3,9
3908,-30,-30,30,-9,-30,-30,-30,-30,-30,-30,2
69,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6990,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5396,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8480,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2564,5,-30,-30,-30,-30,-28,-30,-30,-30,-30,0
634,-30,-30,-30,11,-30,-30,-30,-30,-30,-30,3
2144,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7702,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2051,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1719,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
226,30,-30,-30,-30,-30,-18,-30,-30,-30,-30,0
9483,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4107,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3178,-30,-30,30,-6,-30,-30,-30,-30,-30,-30,2
6699,-30,-30,-30,30,-30,-3,-30,-30,-30,-30,3
4069,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
2284,-30,-30,30,-30,-30,-9,-30,-30,-30,-30,2
5793,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
9676,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
6051,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3075,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
63,30,-30,-30,-30,-30,-22,-30,-30,-30,-30,0
5957,30,-30,-30,-30,-30,-15,-30,-30,-30,-30,0
7694,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
8564,30,-30,-30,-30,-30,-3,-30,-30,-30,-30,0
7869,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
577,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4194,-30,-30,-30,-14,-30,-11,-30,-30,-4,-30,8
638,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9960,-30,-30,-30,7,-30,19,-30,-30,-30,-30,5
3792,-30,-30,-30,-30,-30,-30,-23,-30,-30,-30,6
367,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3219,-23,-30,-30,-30,-30,-29,-30,-30,-14,-30,8
6421,-30,-30,-30,-30,-30,-18,-30,-30,-30,30,9
2329,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6669,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
381,-30,-30,30,-30,-30,4,-30,-30,-30,-30,2
5629,-30,-30,-30,-7,-30,-30,-30,-30,-5,-30,8
7287,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
6044,-30,-30,-30,9,-30,16,-30,-30,5,-30,5
3797,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
7360,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
6462,-30,-30,-30,-30,-30,-30,-30,-30,-10,-30,8
3162,-30,-30,-30,-30,-30,-30,-30,-30,-30,21,9
8035,30,-30,-30,-30,-30,-11,-30,-30,-30,-30,0
2167,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6366,-30,-30,30,-30,-30,-26,-30,-30,-30,-30,2
1229,-30,-30,-30,-30,-30,-12,-30,-30,-27,-30,5
7744,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
6005,-30,-30,-30,-30,-30,22,-30,-30,-3,-30,5
4899,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
6961,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4637,-13,-30,-30,-30,-30,-30,-30,-30,-16,-30,0
8804,-30,-30,-30,-30,-30,-30,-30,-30,-30,-22,9
1729,-30,-30,-30,-23,-30,-1,-30,-30,-29,-30,5
5316,-30,-30,-30,-30,-30,-30,0,-30,-30,-30,6
1907,-30,-30,-30,-29,-30,30,-30,-30,-30,-30,5
6076,30,-30,-30,-30,-30,-28,-30,-30,-30,-30,0
545,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5554,-30,-30,-30,-30,-30,-30,-30,-30,12,-30,8
8398,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5969,-30,-30,-30,-30,2,-30,-30,-30,-30,-30,4
7020,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5573,-30,-30,-30,-30,-30,-30,-30,-30,-30,18,9
6631,-30,-30,-30,-12,-30,29,-30,-30,-30,-30,5
1453,-30,-30,-30,-30,-30,-6,-30,-30,-27,-30,5
9690,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1916,-30,-30,-30,-30,-30,-30,-30,-30,-30,-8,9
9268,-30,-30,-30,-24,-30,-6,-30,-30,-22,-30,5
6676,-30,-30,-30,-30,-30,-21,-30,-30,-30,-1,9
6774,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3361,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3129,30,-30,-30,-30,-30,-4,-30,-30,-30,-30,0
3802,-30,-30,-30,1,-30,-30,-30,-30,-29,-30,3
8127,-30,-30,-30,15,-30,-17,-30,-30,-30,-30,3
3406,-30,-30,-4,-30,-30,-3,-30,-30,-30,-30,5
9989,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1314,-30,-30,-30,-12,-30,1,-30,-30,-18,-30,5
4670,-30,-30,-30,-30,-15,-30,-30,-30,-30,-30,4
1218,5,-30,-30,-30,-30,-18,-30,-30,-30,-30,0
2562,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
6340,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9881,30,-30,-30,-30,-30,-8,-30,-30,-30,-30,0
6018,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2279,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1702,30,-30,-30,-30,-30,-21,-30,-30,-30,-30,0
555,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9641,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4825,-30,-30,-30,-30,-30,-30,-30,-30,-30,24,9
2539,-30,-30,-30,-30,-30,-30,-30,-30,11,-30,8
9479,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6856,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8025,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
750,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
8489,-30,-30,-30,-30,-30,-30,4,-30,-30,-30,6
8712,30,-30,-30,-30,-30,-13,-30,-30,-30,-30,0
151,-30,-30,-30,-30,-30,-7,-30,-30,-13,-30,5
6898,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6054,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4722,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
771,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5964,-30,-30,-30,30,-30,1,-30,-30,-30,-30,3
863,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
3645,-30,-30,-30,-2,-30,2,-30,-30,-30,-30,5
7137,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
805,-30,-30,-30,-30,26,-30,-30,-30,-30,-30,4
8282,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2774,28,-30,-30,-30,-30,-1,-30,-30,-30,-30,0
1393,30,-30,-30,-30,-30,-26,-30,-30,-30,-30,0
4445,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
7057,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2826,-30,-30,-30,-30,-15,-30,-30,-30,-30,-30,4
5057,-30,-30,-30,-30,-30,-30,21,-30,-30,-30,6
528,-30,-30,-30,-30,26,-30,-30,-30,-30,-30,4
4529,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2639,-30,-30,-30,-19,-30,-8,-30,-30,-30,-30,5
3441,-30,-30,-30,-30,-30,-30,-30,-30,-25,-30,8
6604,-30,-30,-30,-30,11,-30,-30,-30,-30,-30,4
7213,-30,-30,-30,-30,-30,-30,-30,27,-30,-30,7
1894,-30,-30,13,-30,-30,-8,-30,-30,-30,-30,2
8297,-30,-30,-30,-29,-30,30,-30,-30,-30,-30,5
9047,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
485,-30,-30,-30,-8,-30,9,-30,-30,-30,-30,5
1751,-30,-30,-30,-30,-30,-30,25,-30,-30,-30,6
7907,-30,-30,-30,-30,-30,-30,-30,-30,-30,29,9
4365,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
2362,-30,-30,-30,20,-30,-12,-30,-30,-30,-30,3
6470,-25,-30,-30,-30,-30,-30,-30,-30,-28,-30,0
4414,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
5252,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7859,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
7607,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1852,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5993,-30,-30,10,-30,-30,-30,-30,-30,-30,-30,2
5142,-30,-30,-30,-30,-30,0,-30,-30,-30,-30,5
3386,-30,-30,-30,-29,-30,30,-30,-30,-24,-30,5
5171,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6243,-30,-30,-30,-30,-30,-2,-30,-30,-30,-30,5
9942,-30,-30,-30,5,-30,-29,-30,-30,-30,-30,3
6859,-30,-30,-30,-30,-30,-30,-30,-30,-30,10,9
3464,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5500,-30,-30,-30,-4,-30,-30,-30,-30,11,-30,8
6169,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2616,-30,-30,30,-30,-30,-14,-30,-30,-30,-30,2
8994,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
4545,-30,-30,-30,-30,-30,12,-30,-30,-23,-30,5
