sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
2454,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9401,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7506,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2311,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
649,-30,-30,-16,-30,-18,-30,-2,-30,-30,-30,6
8244,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4981,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4137,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6513,-30,-30,-30,-30,-30,-30,-30,-29,-30,-30,7
7023,30,-30,-30,-30,-30,-30,-15,-30,-30,-30,0
9292,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6433,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
118,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
3226,0,-30,-30,-30,-30,-30,-14,-30,-30,-30,0
3637,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5592,-30,-30,-30,22,-30,-30,-30,-30,-30,-30,3
7727,-30,-30,-30,-30,-30,-10,-30,-30,-30,-10,5
2792,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5238,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7430,-30,-30,-30,-30,-30,-30,-30,22,-30,-30,7
6784,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8703,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4230,-17,-30,-30,-30,-30,-30,-12,-30,-30,-30,6
495,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5694,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9749,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5770,-30,-30,-30,-30,-24,-30,-6,-30,-30,-30,6
4881,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
4041,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
463,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6911,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5987,-30,-30,30,-30,-30,-30,7,-30,-30,-30,2
2753,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9471,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6624,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
6030,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
6056,-30,-30,-30,-30,-30,-30,-11,-30,-30,-30,6
7752,-30,-30,-30,-23,-12,-30,-30,-30,-30,-30,4
2273,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5395,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9181,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
6052,-30,-30,-30,30,1,-30,-30,-30,-30,-30,3
1557,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
1936,-30,-30,-30,-30,-25,-30,30,-30,-30,-30,6
753,-30,-30,-30,-30,-17,-30,30,-30,-30,-30,6
7693,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1448,-30,-30,-30,-30,-30,30,-30,-11,-30,-30,5
1718,16,-30,-30,-30,-30,-30,-17,-30,-30,-30,0
6825,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
808,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9997,-30,-30,-16,-30,-30,-30,-25,-30,-30,-30,2
761,-30,-30,-30,-30,-30,-30,-30,-30,-7,-30,8
1645,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3873,-30,-30,16,-30,-30,-30,30,-30,-30,-30,6
4442,-30,-30,9,-30,-30,-30,-1,-30,-30,-30,2
1036,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4613,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1314,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
2561,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2600,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8734,-30,-30,-30,-30,-30,-30,-6,-30,-29,-30,6
9682,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
6752,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
3400,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8793,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2013,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8817,-30,-30,-30,-30,-30,-30,-19,-30,22,-30,8
2541,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8069,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7859,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3108,-30,-19,-30,-30,-30,-30,-30,-30,-30,-30,1
1394,-30,-30,30,-30,-30,-30,-26,-30,-30,-30,2
8591,-30,-30,-30,-30,-28,-30,30,-30,-30,-30,6
6334,-30,-30,-30,-30,-25,-30,-12,-30,-30,-30,6
7298,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3723,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3814,-30,-30,-30,-30,8,-30,-18,-30,-30,-30,4
3766,-30,-30,-30,-30,4,-30,-30,-30,-30,-30,4
4601,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2566,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9738,-30,-30,-30,-30,-30,10,-30,-30,-30,-30,5
3195,-30,-30,-28,-30,-30,-30,-30,-30,-30,-30,2
4639,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4484,-30,-30,30,-30,-30,-30,7,-30,-30,-30,2
8733,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8315,-30,-12,-30,-30,-30,-30,24,-30,-30,-30,6
7011,-30,-30,-30,-30,4,-30,-30,-30,-30,-30,4
4743,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3251,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
488,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5032,30,-30,-30,-30,-30,-30,-16,-30,-30,-30,0
1484,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7531,-30,-30,30,-30,-30,-30,-27,-30,-30,-30,2
2685,-30,-30,-30,-30,-30,-30,-11,-30,-30,-30,6
6043,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5288,-30,-30,-11,-30,-30,-30,22,-30,-30,-30,6
3049,-30,-30,4,-30,-27,-30,4,-30,-30,-30,2
1891,-30,-30,30,-30,-30,-30,-9,-30,-30,-30,2
8392,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
603,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9133,-30,-30,9,-30,-7,-30,-1,-30,-30,-30,2
6794,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
3033,-30,-30,-29,-30,-30,-30,-23,-30,-30,-30,6
4300,-30,-30,-19,-30,-30,-30,30,-30,-30,-30,6
1638,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5646,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8394,-30,-30,-30,-30,-30,-30,-30,-30,-30,15,9
1307,-30,-30,30,-30,-30,-30,-10,-30,-30,-30,2
6084,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4096,-30,-30,-30,-30,-30,-30,-30,-30,-5,-30,8
3619,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3347,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
4228,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7888,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5151,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
129,-30,29,-30,-6,-30,-30,-30,-30,-30,-30,1
8560,-30,15,-30,30,-30,-30,-30,-30,-30,-30,3
6919,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8538,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9390,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2778,-30,-30,-30,-30,-30,-30,-26,-30,4,-30,8
3294,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9604,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
658,-30,-22,-30,-30,-30,-30,-30,-30,-30,-30,1
7526,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5874,-30,-30,4,-30,-30,-30,30,-30,-30,-30,6
6282,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8731,-30,-30,-30,-30,-30,-30,-30,29,-30,-30,7
2573,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
7103,-30,-30,-30,-30,-30,-4,-30,-30,-30,-30,5
8741,-30,-30,-30,-30,-30,4,-30,-30,-30,-30,5
7222,-30,-30,-30,-30,-30,-28,-30,-30,-30,5,9
5522,-30,-30,-30,-2,-30,-30,-30,-30,-30,-30,3
536,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9944,-30,-30,-30,-30,-30,-30,-30,-30,-30,27,9
3203,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5929,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8696,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5416,-30,-30,30,-30,-30,-30,-10,-30,-30,-30,2
2722,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2138,-30,-30,30,-30,-30,-30,-20,-30,-30,-30,2
7798,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5120,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9508,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
299,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5498,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5442,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4905,-30,-30,-30,-30,-30,-30,4,-30,-30,-30,6
5469,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8950,-30,-30,-30,-30,-30,-30,-30,-30,-30,12,9
6363,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8929,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8781,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2363,-30,-30,-16,-30,-30,-30,-30,-30,-13,-30,8
7534,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6361,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4323,-30,-30,-30,-30,-9,-30,6,-30,-30,-30,6
506,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4190,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1977,-30,-30,22,-30,-30,-30,-2,-30,-30,-30,2
2759,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4387,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1553,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
6455,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5042,-30,-30,-14,-30,-30,-30,-11,-30,-30,-30,6
1803,-30,-30,-30,-30,-30,-30,-22,-30,30,-30,8
7929,-30,-30,10,-30,-29,-30,-22,-30,-30,-30,2
2730,-30,-30,-30,-13,-30,-30,-30,-30,-30,-30,3
1983,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
787,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7152,-30,26,-30,-4,-30,-30,-30,-30,-30,-30,1
2020,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4497,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
220,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4427,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8910,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
9671,-30,-30,-30,-30,-30,-30,-30,-30,-30,-24,9
5695,-30,-30,30,-30,-30,-30,-15,-30,-30,-30,2
5272,-30,-30,-30,-30,30,-30,-4,-30,-30,-30,4
8265,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7423,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
1985,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1213,-30,-30,-30,-30,-30,-5,-30,-22,-30,-30,5
7881,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3196,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7911,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8622,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
6511,-30,-7,-30,21,-30,-30,-30,-30,-30,-30,3
1641,-30,-30,-30,-30,-30,19,-30,22,-30,-30,7
6055,-30,-30,-30,-30,30,-30,-27,-30,-30,-30,4
4145,-30,-30,-30,-30,-30,-30,9,-30,-30,-30,6
6559,-30,-30,-30,-30,0,-30,30,-30,-30,-30,6
9163,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3202,-30,-30,-30,-30,-30,7,-30,-30,-30,-30,5
2296,-30,-30,-20,-30,-30,-30,30,-30,-30,-30,6
6087,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1978,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5996,-30,-30,30,-30,-30,-30,-5,-30,-30,-30,2
8139,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9026,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9606,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2464,-30,-30,-30,-30,-22,-30,-10,-30,-30,-30,6
1215,-30,-30,-30,-30,-23,-30,-30,-30,-30,-30,4
7637,-30,-30,-30,-30,30,-30,14,-30,-30,-30,4
7438,-30,20,-30,28,-30,-30,-30,-30,-30,-30,3
1671,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
368,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9680,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4224,-30,-30,-30,-30,-30,25,-30,-27,-30,-30,5
3567,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9050,-30,-30,-30,11,-30,-30,-30,-30,-30,-30,3
521,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
4140,-30,-30,-30,-30,-30,-30,-30,-30,14,-30,8
8093,-30,-30,-30,-30,4,-30,-30,-30,-30,-30,4
7589,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7074,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4088,-30,-30,30,-30,-30,-30,16,-30,-30,-30,2
8146,-30,-30,-30,-30,-30,-25,-30,-30,-30,-30,5
7722,-30,-30,-30,-30,-30,-30,-7,-30,-30,-30,6
4100,-30,-30,-30,-30,14,-30,-30,-30,-30,-30,4
8140,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6258,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9147,-30,-30,7,-30,-30,-30,-30,-30,-30,-30,2
7899,-30,-30,-30,-30,-30,-30,-30,-30,-30,15,9
5276,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
4624,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7413,-30,-30,-30,-30,-21,-30,-9,-30,-30,-30,6
2761,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4685,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4789,-30,-30,-30,-30,-30,-30,-15,-30,-30,-30,6
6085,-30,-30,-30,-30,-30,-30,15,-30,-30,-30,6
4929,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5640,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
8744,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5667,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2043,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8594,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3588,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4557,-30,-30,-30,-30,-30,-10,-30,-30,-30,-30,5
1115,-3,-30,-30,-30,-30,-30,-21,-30,-30,-30,0
8642,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7473,-30,-30,-30,-30,-24,-30,-30,-30,-30,-30,4
7973,-30,-30,-30,-30,8,-30,-30,-30,-30,-30,4
3453,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1154,-30,-30,-30,-30,-30,-30,-30,-12,-30,-30,7
6267,-30,-30,30,-30,-30,-30,-19,-30,-30,-30,2
7381,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2406,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9097,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
28,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7903,-30,-30,-30,-30,-30,-30,-30,-30,4,-30,8
7989,-30,-30,-30,-30,-30,12,-30,-30,-30,-30,5
2392,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
4329,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4383,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
4091,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5449,-30,-30,-30,-30,-30,-30,17,-30,-30,-30,6
735,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9600,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2610,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6054,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1701,-14,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
357,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3624,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9574,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
7892,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5935,-30,-30,30,-30,-30,-30,15,-30,-30,-30,2
2362,-30,-30,-30,-30,-30,-19,-30,-30,-30,14,9
343,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8663,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
3106,-30,-30,-30,-30,30,-30,30,-30,-30,-30,4
8743,-30,-30,0,-30,-30,-30,2,-30,-30,-30,6
1706,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
40,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4393,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7065,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9089,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5430,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
1674,-30,30,-30,-27,-30,-30,-30,-30,-30,-30,1
6094,-30,-30,-30,-30,-30,-30,-30,-15,-30,-30,7
2509,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
8762,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4774,-30,-30,-30,-30,-30,-30,-7,-30,-30,-30,6
5830,-30,-30,-30,-30,-30,-30,-24,-30,19,-30,8
8300,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9242,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2960,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
826,30,-30,-30,-30,-30,-30,-24,-30,-30,-30,0
4175,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6193,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8172,-30,-30,26,-30,-30,-30,-12,-30,-30,-30,2
6219,-30,-30,-16,-30,-30,-30,-2,-30,-30,-30,6
9086,-30,-30,-30,-10,-30,-30,-30,-30,-30,-30,3
1743,-30,-30,-30,-30,-30,-30,1,-30,-30,-30,6
4092,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9304,16,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4829,-30,-30,28,-30,-30,-30,2,-30,-30,-30,2
2987,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4658,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8299,-30,-30,30,-30,-30,-30,-8,-30,-30,-30,2
1997,-30,-30,-30,-30,-30,-30,-11,-30,-20,-30,6
2586,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2153,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6758,-30,-30,-30,-30,-30,-30,-24,-30,12,-30,8
9510,-30,-30,-30,-30,-30,-30,-4,-30,-30,-30,6
8955,-30,-30,-30,-30,-30,-1,-30,-30,-30,-30,5
8710,-30,-30,-22,-30,29,-30,-30,-30,-30,-30,4
9115,-30,-30,-18,-30,-30,-30,-6,-30,-30,-30,6
1,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
4378,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8036,-30,-30,-30,-30,-30,-30,-19,-30,-30,-30,6
283,-30,-30,-5,-30,-30,-30,23,-30,-30,-30,6
4688,-30,-30,-30,-19,-30,-30,-30,-30,-30,-30,3
1497,-30,-30,26,-30,15,-30,-30,-30,-30,-30,2
9793,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9765,-30,-30,30,-30,-27,-30,-20,-30,-30,-30,2
2536,-30,-30,30,-30,-30,-30,-7,-30,-30,-30,2
5083,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4114,-30,-30,-30,10,-30,-30,-30,-30,-30,-30,3
3593,-30,-30,-30,-30,-30,-15,-30,30,-30,-30,7
3833,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5003,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
1549,-30,-30,-18,-30,-30,-30,30,-30,-30,-30,6
9217,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6066,-30,-30,-30,-26,-30,-30,-30,-30,-30,-30,3
2481,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
7005,-30,-30,-30,-30,-30,17,-30,-3,-30,-30,5
2678,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
8185,30,-30,-30,-30,-30,-30,-11,-30,-30,-30,0
9707,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8211,-30,-30,-30,-30,-19,-30,30,-30,-30,-30,6
613,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5227,-30,-30,-30,-30,-23,-30,4,-30,-30,-30,6
3117,-30,-30,-30,-30,-30,-30,-30,-30,-23,-30,8
840,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
9523,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5642,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3301,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4019,-30,-30,-30,-30,-30,-30,-30,5,-30,-30,7
5423,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
7284,-30,-30,-30,-30,19,-30,30,-30,-30,-30,6
8915,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2011,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
810,-30,-30,-4,-30,-30,-30,-6,-30,-30,-30,2
8875,-30,-30,-24,-30,-30,-30,-16,-30,-30,-30,6
5918,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
6812,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9824,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2510,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
1204,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8640,-30,30,-30,-30,-30,-30,-30,-30,-3,-30,1
5463,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
6692,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1679,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9886,-30,-30,-25,-30,-26,-30,10,-30,-30,-30,6
4488,-30,-30,-30,-30,-18,-30,-30,-30,-30,-30,4
7866,-30,-30,8,-30,-30,-30,-13,-30,-30,-30,2
4903,-30,-30,-30,-30,-30,-30,-25,-30,-30,-30,6
2863,-30,-30,11,-30,-30,-30,-11,-30,-30,-30,2
9788,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2831,-30,-30,-30,-30,-30,-30,-30,-27,-30,25,9
1759,-30,-30,-17,-30,-30,-30,13,-30,-30,-30,6
6524,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
750,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7147,-30,-30,-30,10,-30,-30,-30,-30,-30,-30,3
2556,-30,-30,30,-30,-30,-30,-4,-30,-30,-30,2
3936,5,-30,-30,-30,-30,-30,-22,-30,-24,-30,0
1376,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
4879,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2050,-30,-30,-30,-12,-30,-30,-30,-30,-30,-30,3
8023,-30,-30,-30,-30,-30,-30,-30,-30,-30,-8,9
5104,-30,-30,30,-30,-30,-30,7,-30,-30,-30,2
3530,-30,-30,-30,-30,30,-30,30,-30,-30,-30,4
1107,-30,-30,22,-30,-30,-30,-30,-30,-30,-30,2
2462,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
9870,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5266,-30,-30,-21,-30,-23,-30,-3,-30,-30,-30,6
8807,-30,-30,-30,-19,-30,-30,-30,-30,-30,-30,3
7341,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4202,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
142,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
6166,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2004,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
10,-30,-30,-19,-30,-30,-30,30,-30,-30,-30,6
410,-30,-29,-30,-30,-30,-30,-30,-30,-23,-30,8
1091,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
8979,-30,-30,30,-30,-30,-30,-28,-30,-30,-30,2
8342,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1288,-30,-30,4,-30,-30,-30,-30,-30,-30,-30,2
1039,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6181,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3330,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
423,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5256,-30,-30,-30,-30,-30,2,-30,6,-30,-30,7
2659,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2498,-17,-30,-30,-30,-30,-30,1,-30,-30,-30,6
2262,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
8260,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5012,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
303,-30,-30,-24,-30,-30,-30,7,-30,-30,-30,6
1108,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8570,-30,-30,-30,-30,-30,-30,-9,-30,23,-30,8
669,-30,-24,-30,30,-30,-30,-30,-30,-30,-30,3
3829,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
477,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
4336,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5162,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6136,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8924,-30,-30,30,-30,-30,-30,-15,-30,-30,-30,2
